full_text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data
Potensi bencana alam yang tinggi di Indonesia perlu diwaspadai dengan upaya mitigasinya. Langkah ini dimulai dari tahapan pra bencana maupun sesudahnya. Di sisi lain prediksi megathrust yang mengancam semakin menguatkan urgensi untuk melakukan kebijakan penanggulangan bencana. https://t.co/gyrxdwY3cZ,potensi bencana alam yang tinggi indonesia perlu diwaspadai dengan upaya mitigasinya langkah dimulai dari tahapan bencana maupun sesudahnya sisi lain prediksi megathrust yang mengancam semakin menguatkan urgensi untuk melakukan kebijakan penanggulangan bencana tcogyrxdwycz,potensi bencana alam yang tinggi indonesia perlu diwaspadai dengan upaya mitigasinya langkah dimulai dari tahapan bencana maupun sesudahnya sisi lain prediksi megathrust yang mengancam semakin menguatkan urgensi untuk melakukan kebijakan penanggulangan bencana tcogyrxdwycz,"['potensi', 'bencana', 'alam', 'yang', 'tinggi', 'indonesia', 'perlu', 'diwaspadai', 'dengan', 'upaya', 'mitigasinya', 'langkah', 'dimulai', 'dari', 'tahapan', 'bencana', 'maupun', 'sesudahnya', 'sisi', 'lain', 'prediksi', 'megathrust', 'yang', 'mengancam', 'semakin', 'menguatkan', 'urgensi', 'untuk', 'melakukan', 'kebijakan', 'penanggulangan', 'bencana', 'tcogyrxdwycz']","['potensi', 'bencana', 'alam', 'indonesia', 'diwaspadai', 'upaya', 'mitigasinya', 'langkah', 'tahapan', 'bencana', 'sisi', 'prediksi', 'megathrust', 'mengancam', 'menguatkan', 'urgensi', 'kebijakan', 'penanggulangan', 'bencana', 'tcogyrxdwycz']",potensi bencana alam indonesia waspada upaya mitigasinya langkah tahap bencana sisi prediksi megathrust ancam kuat urgensi bijak tanggulang bencana tcogyrxdwycz
Megathrust masih Jadi Ancaman BPBD Sumbar Uji Kontijensi Gempa dan Tsunami #gempa #PemprovSumbar #tsunami https://t.co/Ckk3NSxE2b,megathrust masih jadi ancaman bpbd sumbar kontijensi gempa tsunami gempa pemprovsumbar tsunami tcockknsxeb,megathrust masih jadi ancaman bpbd sumbar kontijensi gempa tsunami gempa pemprovsumbar tsunami tcockknsxeb,"['megathrust', 'masih', 'jadi', 'ancaman', 'bpbd', 'sumbar', 'kontijensi', 'gempa', 'tsunami', 'gempa', 'pemprovsumbar', 'tsunami', 'tcockknsxeb']","['megathrust', 'ancaman', 'bpbd', 'sumbar', 'kontijensi', 'gempa', 'tsunami', 'gempa', 'pemprovsumbar', 'tsunami', 'tcockknsxeb']",megathrust ancam bpbd sumbar kontijensi gempa tsunami gempa pemprovsumbar tsunami tcockknsxeb
Yayasan Idep Selaras Alam bersama Save The Children Indonesia dan BPBD Gianyar menyelenggarakan pelatihan Safequake+ 2024. Pelatihan ini berlangsung selama 10 hari. https://t.co/MOhAMRAka1,yayasan idep selaras alam bersama save children indonesia bpbd gianyar menyelenggarakan pelatihan safequake  pelatihan berlangsung selama hari tcomohamraka,yayasan idep selaras alam bersama save children indonesia bpbd gianyar menyelenggarakan pelatihan safequake pelatihan berlangsung selama hari tcomohamraka,"['yayasan', 'idep', 'selaras', 'alam', 'bersama', 'save', 'children', 'indonesia', 'bpbd', 'gianyar', 'menyelenggarakan', 'pelatihan', 'safequake', 'pelatihan', 'berlangsung', 'selama', 'hari', 'tcomohamraka']","['yayasan', 'idep', 'selaras', 'alam', 'save', 'children', 'indonesia', 'bpbd', 'gianyar', 'menyelenggarakan', 'pelatihan', 'safequake', 'pelatihan', 'tcomohamraka']",yayasan idep selaras alam save children indonesia bpbd gianyar selenggara latih safequake latih tcomohamraka
@Heraloebss Semoga orang orang ini aja dah yg kena megathrust orang yg bangga dengan budaya konyolnya katanya banyak pesantren dan ulama ternama lahir di sana tapi kelakuannya duhhh seperti orang yg ga belajar Agama.,heraloebss semoga orang orang kena megathrust orang bangga dengan budaya konyolnya katanya banyak pesantren ulama ternama lahir sana tapi kelakuannya duhhh seperti orang belajar agama,heraloebss semoga orang orang kena megathrust orang bangga dengan budaya konyolnya katanya banyak pesantren ulama ternama lahir sana tapi kelakuannya duh seperti orang belajar agama,"['heraloebss', 'semoga', 'orang', 'orang', 'kena', 'megathrust', 'orang', 'bangga', 'dengan', 'budaya', 'konyolnya', 'katanya', 'banyak', 'pesantren', 'ulama', 'ternama', 'lahir', 'sana', 'tapi', 'kelakuannya', 'duh', 'seperti', 'orang', 'belajar', 'agama']","['heraloebss', 'semoga', 'orang', 'orang', 'kena', 'megathrust', 'orang', 'bangga', 'budaya', 'konyolnya', 'pesantren', 'ulama', 'ternama', 'lahir', 'kelakuannya', 'duh', 'orang', 'belajar', 'agama']",heraloebss moga orang orang kena megathrust orang bangga budaya konyol pesantren ulama nama lahir laku duh orang ajar agama
@Heraloebss @prabowo @ListyoSigitP Gempa megathrust kapan ya masih lama kah @infoBMKG,heraloebss prabowo listyosigitp gempa megathrust kapan masih lama infobmkg,heraloebss prabowo listyosigitp gempa megathrust kapan masih lama infobmkg,"['heraloebss', 'prabowo', 'listyosigitp', 'gempa', 'megathrust', 'kapan', 'masih', 'lama', 'infobmkg']","['heraloebss', 'prabowo', 'listyosigitp', 'gempa', 'megathrust', 'infobmkg']",heraloebss prabowo listyosigitp gempa megathrust infobmkg
GAJADI MEGATHRUST!!!!!,gajadi megathrust,gajadi megathrust,"['gajadi', 'megathrust']","['gajadi', 'megathrust']",gajadi megathrust
Akhirnya pantai lagi.... Setelah berbulan2 takut karna isu megathrust https://t.co/icwQwQ2WGg,akhirnya pantai lagi setelah berbulan takut karna megathrust tcoicwqwqwgg,akhirnya pantai lagi setelah berbulan takut karena megathrust tcoicwqwqwgg,"['akhirnya', 'pantai', 'lagi', 'setelah', 'berbulan', 'takut', 'karena', 'megathrust', 'tcoicwqwqwgg']","['pantai', 'berbulan', 'takut', 'megathrust', 'tcoicwqwqwgg']",pantai bulan takut megathrust tcoicwqwqwgg
Video Jeje Singgung 'Uga Cijulang' Hadapi Megathrust Dedi: Perlengkapan Teknologinya Mati https://t.co/TGr1q54HR6,video jeje singgung cijulang hadapi megathrust dedi perlengkapan teknologinya mati tcotgrqhr,video jeje singgung cijulang hadapi megathrust dedi perlengkapan teknologinya mati tcotgrqhr,"['video', 'jeje', 'singgung', 'cijulang', 'hadapi', 'megathrust', 'dedi', 'perlengkapan', 'teknologinya', 'mati', 'tcotgrqhr']","['video', 'jeje', 'singgung', 'cijulang', 'hadapi', 'megathrust', 'dedi', 'perlengkapan', 'teknologinya', 'mati', 'tcotgrqhr']",video jeje singgung cijulang hadap megathrust dedi lengkap teknologi mati tcotgrqhr
Orang orang ngeributin megathrust jawa.. Yang enih harusnya lebih diwaspadain padahal ,orang orang ngeributin megathrust jawa yang enih harusnya lebih diwaspadain padahal,orang orang ngeributin megathrust jawa yang enih harusnya lebih diwaspadain padahal,"['orang', 'orang', 'ngeributin', 'megathrust', 'jawa', 'yang', 'enih', 'harusnya', 'lebih', 'diwaspadain', 'padahal']","['orang', 'orang', 'ngeributin', 'megathrust', 'jawa', 'enih', 'diwaspadain']",orang orang ngeributin megathrust jawa enih diwaspadain
Kalau megathrust beneran terjadi gmna ya. Samosir nias malam ini udh berguncang. YaAllah lindungi hamba ,kalau megathrust beneran terjadi gmna samosir nias malam berguncang yaallah lindungi hamba,kalau megathrust benaran terjadi bagaimana samosir nias malam berguncang yaallah lindungi hamba,"['kalau', 'megathrust', 'benaran', 'terjadi', 'bagaimana', 'samosir', 'nias', 'malam', 'berguncang', 'yaallah', 'lindungi', 'hamba']","['megathrust', 'benaran', 'samosir', 'nias', 'malam', 'berguncang', 'yaallah', 'lindungi', 'hamba']",megathrust benar samosir nias malam guncang yaallah lindung hamba
Banyuwangi Berpotensi Gempa Megathrust BPBD Minta Warga di Pinggir Pantai untuk Selalu Waspada https://t.co/MalkADPWyk,banyuwangi berpotensi gempa megathrust bpbd minta warga pinggir pantai untuk selalu waspada tcomalkadpwyk,banyuwangi berpotensi gempa megathrust bpbd meminta warga pinggir pantai untuk selalu waspada tcomalkadpwyk,"['banyuwangi', 'berpotensi', 'gempa', 'megathrust', 'bpbd', 'meminta', 'warga', 'pinggir', 'pantai', 'untuk', 'selalu', 'waspada', 'tcomalkadpwyk']","['banyuwangi', 'berpotensi', 'gempa', 'megathrust', 'bpbd', 'warga', 'pinggir', 'pantai', 'waspada', 'tcomalkadpwyk']",banyuwangi potensi gempa megathrust bpbd warga pinggir pantai waspada tcomalkadpwyk
Mahasiswa UMN Gelar Program Sirene Mandiri di Desa Situregen sebagai Persiapan Hadapi Megathrust Baca selengkapnya di https://t.co/WMwdkWQpCt,mahasiswa gelar program sirene mandiri desa situregen sebagai persiapan hadapi megathrust baca selengkapnya tcowmwdkwqpct,mahasiswa gelar program sirene mandiri desa situregen sebagai persiapan hadapi megathrust baca selengkapnya tcowmwdkwqpct,"['mahasiswa', 'gelar', 'program', 'sirene', 'mandiri', 'desa', 'situregen', 'sebagai', 'persiapan', 'hadapi', 'megathrust', 'baca', 'selengkapnya', 'tcowmwdkwqpct']","['mahasiswa', 'gelar', 'program', 'sirene', 'mandiri', 'desa', 'situregen', 'persiapan', 'hadapi', 'megathrust', 'baca', 'selengkapnya', 'tcowmwdkwqpct']",mahasiswa gelar program sirene mandiri desa situregen siap hadap megathrust baca lengkap tcowmwdkwqpct
Dah bener ni negara bubar anjing. Dah bener megathrust skrng juga anjeng ampe luluhlantah,bener negara bubar anjing bener megathrust skrng juga anjeng ampe luluhlantah,benar negara bubar anjing benar megathrust sekarang juga anjeng sampai luluhlantah,"['benar', 'negara', 'bubar', 'anjing', 'benar', 'megathrust', 'sekarang', 'juga', 'anjeng', 'sampai', 'luluhlantah']","['negara', 'bubar', 'anjing', 'megathrust', 'anjeng', 'luluhlantah']",negara bubar anjing megathrust anjeng luluhlantah
nirma and her megathrust tweet KATA GUE STOP KARNA GUE IKUTAN TAKUT ,nirma megathrust tweet kata stop karna ikutan takut,nirma megathrust tweet kata stop karena ikutan takut,"['nirma', 'megathrust', 'tweet', 'kata', 'stop', 'karena', 'ikutan', 'takut']","['nirma', 'megathrust', 'tweet', 'stop', 'ikutan', 'takut']",nirma megathrust tweet stop ikut takut
KOMISI VIII PANIK: GEMPA MEGATHRUST TINGGAL MENUNGGU WAKTU. https://t.co/jJtQ6TSACc,komisi viii panik gempa megathrust tinggal menunggu waktu tcojjtqtsacc,komisi viii panik gempa megathrust tinggal menunggu waktu tcojjtqtsacc,"['komisi', 'viii', 'panik', 'gempa', 'megathrust', 'tinggal', 'menunggu', 'waktu', 'tcojjtqtsacc']","['komisi', 'viii', 'panik', 'gempa', 'megathrust', 'tinggal', 'menunggu', 'tcojjtqtsacc']",komisi viii panik gempa megathrust tinggal tunggu tcojjtqtsacc
