full_text,teks_bersih
Diorama Tsunami Aceh Desember 2004 di Museum Tsunami Aceh. Kekuatan gempa megathrust 9.1-9.3 membangkitkan tsunami yang menyapu pesisir Banda Aceh. Puncak tertinggi tsunami mencapai 34 5 meter di Pantai Lhoknga Aceh Besar. https://t.co/UFeJj5McuH https://t.co/zmTkwqaQ7v,Diorama Tsunami Aceh Desember 2004 Museum Tsunami Aceh Kekuatan gempa megathrust 9193 membangkitkan tsunami yang menyapu pesisir Banda Aceh Puncak tertinggi tsunami mencapai meter Pantai Lhoknga Aceh Besar httpstcoUFeJj5McuH httpstcozmTkwqaQ7v
26 Desember 2004. Megathrust Sumatera - Andaman patah sepanjang ± 1 300 - 1600 km memicu Gempa bermagnitudo 9.1 9.3 disertai Tsunami. Sobekan di dasar laut ini hampir setara jarak Jakarta - NTB. Ilustrasi : Pacific Coastal and Marine Science Center https://t.co/UFeJj5McuH https://t.co/ADDlxsn9J5,Desember 2004 Megathrust Sumatera Andaman patah sepanjang 1600 memicu Gempa bermagnitudo disertai Tsunami Sobekan dasar laut hampir setara jarak Jakarta Ilustrasi Pacific Coastal Marine Science Center httpstcoUFeJj5McuH httpstcoADDlxsn9J5
Ancaman Gempa Megathrust Nyata Ini Saran BMKG Untuk Para Pelaku Wisata ~ Hindari dan tahan dulu berwisata ke pantai https://t.co/heE0rHvD8B,Ancaman Gempa Megathrust Nyata Saran BMKG Untuk Para Pelaku Wisata Hindari tahan dulu berwisata pantai httpstcoheE0rHvD8B
@faturcool32 @Heraloebss Mirip dulu waktu rame IKN trus muncul berita megathrust di Jakarta,faturcool32 Heraloebss Mirip dulu waktu rame trus muncul berita megathrust Jakarta
Gempa M 5.2 Guncang Sukabumi Jawa Barat Kedalaman 10 km Titik Koordinat di Dekat Zona Megathrust? https://t.co/du5NrEXPyl,Gempa Guncang Sukabumi Jawa Barat Kedalaman Titik Koordinat Dekat Zona Megathrust httpstcodu5NrEXPyl
@zakiberkata Om malem ini gempa terus di megathrust sekitar jawa kok ga ngeronda?,zakiberkata malem gempa terus megathrust sekitar jawa ngeronda
@infoBMKG Kok titiknya drtd pas di megathrust akhir taun ini semoga ga ada apa apa ya ,infoBMKG titiknya drtd megathrust akhir taun semoga
@infoBMKG Nyaris di garis pas megathrust lagi kah ini?,infoBMKG Nyaris garis megathrust lagi
Gempa M 5.2 Guncang Sukabumi Jawa Barat Kedalaman 10 km Titik Koordinat di Dekat Zona Megathrust? https://t.co/wAIzLaG9YG via @tribunnews #GempaBumi #GempaTerkini #BMKG #GempaHariIni #Sukabumi #JawaBarat #LautSelatan #ZonaMegathrust #Gempa,Gempa Guncang Sukabumi Jawa Barat Kedalaman Titik Koordinat Dekat Zona Megathrust httpstcowAIzLaG9YG tribunnews GempaBumi GempaTerkini BMKG GempaHariIni Sukabumi JawaBarat LautSelatan ZonaMegathrust Gempa
@infoBMKG Pas di garis megathrust,infoBMKG garis megathrust
eh di zona megathrust pas bgt itu titiknya?,zona megathrust titiknya
Gempa megathrust kpn dateng si,Gempa megathrust dateng
Pakar Sebut Megathrust Mentawai Mengintai Sumbar: Energi Tersimpan Selama Lebih 200 Tahun https://t.co/BmP8S7Gjcw,Pakar Sebut Megathrust Mentawai Mengintai Sumbar Energi Tersimpan Selama Lebih Tahun httpstcoBmP8S7Gjcw
Badan Meteorologi Klimatologi dan Geofisika (BMKG) memperingatkan adanya sumber gempa besar megathrust yang mengancam Maluku Utara. Disebutkan Maluku Utara merupakan daerah rawan gempa bumi dan tsunami. https://t.co/ThWdIcPYCF,Badan Meteorologi Klimatologi Geofisika BMKG memperingatkan adanya sumber gempa besar megathrust yang mengancam Maluku Utara Disebutkan Maluku Utara merupakan daerah rawan gempa bumi tsunami httpstcoThWdIcPYCF
Megathrust-Tsunami Ancam Maluku Begini Penjelasan &amp; Rencana BMKG https://t.co/Pv3ka10Ska,MegathrustTsunami Ancam Maluku Begini Penjelasan Rencana BMKG httpstcoPv3ka10Ska
Saat ini ada beberapa akun tiktok menampilkan konten ramalan akan terjadinya gempa megathrust dan tsunami disampaikan oleh pihak-pihak yang tidak berwenang. Saya katakan: masyarakat jangan pernah percaya informasi hoax tersebut. https://t.co/qfqloSExDX,Saat beberapa akun tiktok menampilkan konten ramalan akan terjadinya gempa megathrust tsunami disampaikan oleh pihakpihak yang tidak berwenang Saya katakan masyarakat jangan pernah percaya informasi hoax tersebut httpstcoqfqloSExDX
Saat ini ada beberapa akun tiktok menampilkan konten ramalan akan terjadinya gempa megathrust dan tsunami disampaikan oleh pihak-pihak yang tidak berwenang. Saya katakan: masyarakat jangan pernah percaya informasi hoax tersebut.,Saat beberapa akun tiktok menampilkan konten ramalan akan terjadinya gempa megathrust tsunami disampaikan oleh pihakpihak yang tidak berwenang Saya katakan masyarakat jangan pernah percaya informasi hoax tersebut
@OVERSIDE787 @jawafess tinggal nunggu kena megathrust aja hha,OVERSIDE787 jawafess tinggal nunggu kena megathrust
Ya kan emang Pulau Jawa ada di bwh ancaman megathrust. Drpd nyalahin LGBT cek rumah kalian dibangunnya bener ga? Kalo bencana sekitar rumah ada tanah lapang buat kumpul ga? Punya tas darurat ga? Kalo semuanya ngga tp nyalahin LGBT aja mah ketahuan emang ga beneran cemas.,emang Pulau Jawa ancaman megathrust Drpd nyalahin LGBT rumah kalian dibangunnya bener Kalo bencana sekitar rumah tanah lapang buat kumpul Punya darurat Kalo semuanya ngga nyalahin LGBT ketahuan emang beneran cemas
ini ciputat perlu waspada megathrust gasi yaAllah tolong tbtb takut,ciputat perlu waspada megathrust gasi yaAllah tolong tbtb takut
Gempa yang dihasilkan dari patahan megathrust dapat memiliki magnitudo sangat besar bisa mencapai M 8 hingga M 9. https://t.co/QRsTHJhPNE,Gempa yang dihasilkan dari patahan megathrust dapat memiliki magnitudo sangat besar bisa mencapai hingga httpstcoQRsTHJhPNE
tak pernah terbayang olehku melihat mesin cuci gluduk gluduk jalan sendiri membawa baju baju ku... getarannya ibarat megathrust versi mesin cuci...,pernah terbayang olehku melihat mesin cuci gluduk gluduk jalan sendiri membawa baju baju getarannya ibarat megathrust versi mesin cuci
Antrian rame langsung jadi sepi mentawai megathrust is real.,Antrian rame langsung jadi sepi mentawai megathrust real
Kayaknya megathrust ini beneran deh soalnya management building kantor adain seminar mitigasi,Kayaknya megathrust beneran soalnya management building kantor adain seminar mitigasi
Mengamati Jawa Barat..... kiri kanan. Prediksi BMKG Soal Gempa Megathrust Tinggal Tunggu Waktu https://t.co/qAQz416MBr,Mengamati Jawa Barat kiri kanan Prediksi BMKG Soal Gempa Megathrust Tinggal Tunggu Waktu httpstcoqAQz416MBr
Mental rata2 org Indo makin terlihat ya ditunjukin sm Allah wkwkwk pantes ada megathrust siap kapan aja,Mental rata2 Indo makin terlihat ditunjukin Allah wkwkwk pantes megathrust siap kapan
Prediksi BMKG Soal Gempa Megathrust Tinggal Tunggu Waktu https://t.co/p6UhmB1HO3,Prediksi BMKG Soal Gempa Megathrust Tinggal Tunggu Waktu httpstcop6UhmB1HO3
@kipyiksamgong @zakiberkata Kayanya sarkas ya. Maksudnya kabar gempa megathrust itu kan? ,kipyiksamgong zakiberkata Kayanya sarkas Maksudnya kabar gempa megathrust
@marz_eko @zakiberkata Ga hoki juga ah lupa apa ya ada gempa megathrust+tsunami sama anak Krakatau yg datengnya masih prediksi2an Bukan indo yg hoki tapi Kalimantan,marz_eko zakiberkata hoki juga lupa gempa megathrusttsunami sama anak Krakatau datengnya masih prediksi2an Bukan indo hoki tapi Kalimantan
Apa itu gempa megathrust? Apakah kejadian itu berhubungan dengan naiknya ikan ke permukaan laut? Yuk cari tahu lebih lanjut mengenai gempa megathrust dan hubungannya dengan naiknya ikan ke permukaan laut lewat trivia dari Biro Land-Sea Dynamic di atas. https://t.co/T76HuqgzjX,gempa megathrust Apakah kejadian berhubungan dengan naiknya ikan permukaan laut cari tahu lebih lanjut mengenai gempa megathrust hubungannya dengan naiknya ikan permukaan laut lewat trivia dari Biro LandSea Dynamic atas httpstcoT76HuqgzjX
Direktorat SMA mensosialisasikan kesiapsiagaan tiap satuan pendidikan dalam menghadapi potensi bencana alam khususnya isu megathrust yang berpotensi besar di Indonesia. Yuk saksikan gelar wicaranya supaya #TemanSMA bisa dapat pengetahuan baru! #SekolahAmanBencana https://t.co/oM19Jm3IKq,Direktorat mensosialisasikan kesiapsiagaan tiap satuan pendidikan dalam menghadapi potensi bencana alam khususnya megathrust yang berpotensi besar Indonesia saksikan gelar wicaranya supaya TemanSMA bisa dapat pengetahuan baru SekolahAmanBencana httpstcooM19Jm3IKq
@SleepyValerie Apkah mrk akan segg brutal sampai menyebabkan Meropide gempa megathrust mengalahkan getaran experimental field generator?,SleepyValerie Apkah akan segg brutal sampai menyebabkan Meropide gempa megathrust mengalahkan getaran experimental field generator
Aguan Soal Megathrust Selat Sunda: Kami Menghitung Semua https://t.co/7y0Tgs4m85,Aguan Soal Megathrust Selat Sunda Kami Menghitung Semua httpstco7y0Tgs4m85
Gedung Baru Harus Tahan Gempa Magnitudo 8 9: Antisipasi Megathrust Kemen PU Luncurkan Buku Kompilasi Perencanaan Bangunan Bertingkat https://t.co/ojn6W9JVHK #padangekspres https://t.co/TdV9568F3h,Gedung Baru Harus Tahan Gempa Magnitudo Antisipasi Megathrust Kemen Luncurkan Buku Kompilasi Perencanaan Bangunan Bertingkat httpstcoojn6W9JVHK padangekspres httpstcoTdV9568F3h
Dan negara lo isinya orang-orang miskin yang makin miskin dan gobloknya dipelihara rezim setan yang bisa kena megathrust kapanpun tapi pmerintah lo sibuk bikin miniatur di Kalimantan sono but ok woww Taiwan gay pasti banyak azab ya bund astaghfirullah,negara isinya orangorang miskin yang makin miskin gobloknya dipelihara rezim setan yang bisa kena megathrust kapanpun tapi pmerintah sibuk bikin miniatur Kalimantan sono woww Taiwan pasti banyak azab bund astaghfirullah
@joong2509 yang penting gak jadi pembully dan support bullying sih kak udah gitu bangga banget ngetweet bullying gitu seakan kaya udah menyelamatkan dunia dari gempa megathrust ,joong2509 yang penting jadi pembully support bullying udah gitu bangga banget ngetweet bullying gitu seakan kaya udah menyelamatkan dunia dari gempa megathrust
Antisipasi Megathrust Wamen PU Diana Kusumastuti Minta Gedung Baru Harus Tahan Gempa M 8 9 https://t.co/3ZMvxvu2gf,Antisipasi Megathrust Wamen Diana Kusumastuti Minta Gedung Baru Harus Tahan Gempa httpstco3ZMvxvu2gf
Gedung Baru Harus Tahan Gempa Magnitudo 8 9: Antisipasi Megathrust Kemen PU Luncurkan Buku Kompilasi Perencanaan Bangunan Bertingkat https://t.co/j3z7xvg9Mw #jawapos #tangsel #tangerangselatan #news #berita,Gedung Baru Harus Tahan Gempa Magnitudo Antisipasi Megathrust Kemen Luncurkan Buku Kompilasi Perencanaan Bangunan Bertingkat httpstcoj3z7xvg9Mw jawapos tangsel tangerangselatan news berita
@NenkMonica Ingat ancaman megathrust . Dalam genggaman sang khalik...,NenkMonica Ingat ancaman megathrust Dalam genggaman sang khalik
@NenkMonica Ko langsung teringat dgn Mbak Megathrust yg lagi tertidur.,NenkMonica langsung teringat Mbak Megathrust lagi tertidur
Dalam upaya meningkatkan kesiapsiagaan menghadapi ancaman bencana Megathrust di kawasan pesisir Prodi S1 Keperawatan Unpad Kampus Pangandaran menyelenggarakan kegiatan Simulasi Bencana Megathrust (SIMEGA) di PSDKU Unpad Pangandaran. #BeritaUnpad https://t.co/cTLUkub7lp,Dalam upaya meningkatkan kesiapsiagaan menghadapi ancaman bencana Megathrust kawasan pesisir Prodi Keperawatan Unpad Kampus Pangandaran menyelenggarakan kegiatan Simulasi Bencana Megathrust SIMEGA PSDKU Unpad Pangandaran BeritaUnpad httpstcocTLUkub7lp
@okezonenews Pemberitaan terkait isu Gempa megathrust lambat laun sangat jelas berkurang intensitasnya bersamaan dengan berkurangnya pemberitaan tentang hiruk pikuk kemegahan pembangunan IKN. https://t.co/uDIN7ZzEDi,okezonenews Pemberitaan terkait Gempa megathrust lambat laun sangat jelas berkurang intensitasnya bersamaan dengan berkurangnya pemberitaan tentang hiruk pikuk kemegahan pembangunan httpstcouDIN7ZzEDi
pantai selatan yg digadang gadang akan mengalami megathrust https://t.co/z450LmM5im,pantai selatan digadang gadang akan mengalami megathrust httpstcoz450LmM5im
@karimasoyou Klo kakanya mempertanyakan IKN aku mempertanyakan MEGATHRUST si Kok mendadak beritanya gak tersiar lagi Kemaren sebelum pilpres dan dan ganti presiden keknya gencar bgt itu berita,karimasoyou kakanya mempertanyakan mempertanyakan MEGATHRUST mendadak beritanya tersiar lagi Kemaren sebelum pilpres ganti presiden keknya gencar berita
@branjangankawat YAAH AKU BAHAGIA ZAMAN BARU ITU DATANG LEBIH AWAL DAN TAK TERDUGA SEMUA ORANG KEMERIAHAN NYA DENGAN TUKAR MERCON NUKLIR GITU DATANG NYA MEGATHRUST ATAU DUKHON ITU DATANG AGAR MEREKA TAU KENYATAAN SEBENAR NYA DARI KEYAKINAN MEREKA BANYAK YANG SALAH AKHIR ZAMAN HARUS PERGI https://t.co/m3izHALoow,branjangankawat YAAH BAHAGIA ZAMAN BARU DATANG LEBIH AWAL TERDUGA SEMUA ORANG KEMERIAHAN DENGAN TUKAR MERCON NUKLIR GITU DATANG MEGATHRUST ATAU DUKHON DATANG AGAR MEREKA KENYATAAN SEBENAR DARI KEYAKINAN MEREKA BANYAK YANG SALAH AKHIR ZAMAN HARUS PERGI httpstcom3izHALoow
Media Asing Sorot Gempa Megathrust RI Sebut Ini https://t.co/BrvHr9i5lA,Media Asing Sorot Gempa Megathrust Sebut httpstcoBrvHr9i5lA
Aceh bercerita tentang gempa megathrust 9 2 Mw yang mengguncang pada 26 Desember 2004 memicu tsunami hingga 35 meter. 227 ribu jiwa tewas. Luka Aceh menjadi alarm mitigasi bencana. #AcehMeututoë https://t.co/phogFZ9rRw,Aceh bercerita tentang gempa megathrust yang mengguncang pada Desember 2004 memicu tsunami hingga meter ribu jiwa tewas Luka Aceh menjadi alarm mitigasi bencana AcehMeututoë httpstcophogFZ9rRw
BMKG Ungkap Gempa Megathrust RI Hanya Tunggu Waktu Ini Zona Merahnya https://t.co/CdCkiNLKwt,BMKG Ungkap Gempa Megathrust Hanya Tunggu Waktu Zona Merahnya httpstcoCdCkiNLKwt
Gw homophobic bubar ga lo sanaaa bubaaarrr jangan bikin megathrust terjadi beneran ya anyiiiingggg jiji bet gw,homophobic bubar sanaaa bubaaarrr jangan bikin megathrust terjadi beneran anyiiiingggg jiji
BMKG Ungkap Gempa Megathrust RI Hanya Tunggu Waktu Ini Zona Merahnya https://t.co/U8HdleGsHX,BMKG Ungkap Gempa Megathrust Hanya Tunggu Waktu Zona Merahnya httpstcoU8HdleGsHX
Ini yg oprec kkn luar jawa semua berpotensi kena megathrust bjill mo daftar jadi takut maluku sulawesi ealah DAHH paling aman kalimantan tp ga ada yg oprec ya allah,oprec luar jawa semua berpotensi kena megathrust bjill daftar jadi takut maluku sulawesi ealah DAHH paling aman kalimantan oprec allah
Megathrust Mengintai Apa Saja Isi Tas Siaga Bencana? https://t.co/mzvUz4rZrV,Megathrust Mengintai Saja Siaga Bencana httpstcomzvUz4rZrV
Mahasiswa Keperawatan PSDKU Unpad Pangandaran Gelar Simulasi Bencana Megathrust https://t.co/Ot8HH24WMY,Mahasiswa Keperawatan PSDKU Unpad Pangandaran Gelar Simulasi Bencana Megathrust httpstcoOt8HH24WMY
@tanyarlfes sabar aja ga lama lagi poros bumi bakal geser Indonesia pindah posisi ke kutub. itupun kalo selamat dari megathrust ya ,tanyarlfes sabar lama lagi poros bumi bakal geser Indonesia pindah posisi kutub itupun kalo selamat dari megathrust
GEMPA MEGATHRUST TIDAK LAMA LAGI DAB!,GEMPA MEGATHRUST TIDAK LAMA LAGI
masii inget dosaaa suka tkt pas lg gituan malah gempa megathrust yg smpt viral ituu ,masii inget dosaaa suka gituan malah gempa megathrust smpt viral ituu
@gstytp Nunggu megathrust,gstytp Nunggu megathrust
Wamen PU @dianakst_ menerima kunjungan Kepala @infobmkg Dwikorita Karnawati di Kantor Kementerian PU Jumat (29/11). Pertemuan ini membahas mitigasi bencana hidrometeorologi yang bertepatan dengan arus Nataru mitigasi gempa megathrust dan koordinasi penanganan Gunung Lewotobi. https://t.co/imJVZveEAE,Wamen dianakst_ menerima kunjungan Kepala infobmkg Dwikorita Karnawati Kantor Kementerian Jumat 2911 Pertemuan membahas mitigasi bencana hidrometeorologi yang bertepatan dengan arus Nataru mitigasi gempa megathrust koordinasi penanganan Gunung Lewotobi httpstcoimJVZveEAE
Palang Merah Jepang PMI dan Pemkab Jember Komitmen Kerja Sama Kesiapsiagaan Megathrust https://t.co/LPAQkaKzWk,Palang Merah Jepang Pemkab Jember Komitmen Kerja Sama Kesiapsiagaan Megathrust httpstcoLPAQkaKzWk
Sudah siapkah masyarakat untuk menghadapi bencana ? Apakah #MitigasiBencana nya benar2 sdh berjalan ? Living in Harmony with Disaster . Skli lg perkuat #mitigasi utk menghadapi potensi bencana lainnya sprti #longsor #gempabumi #megathrust #banjir #angin #erupsi @BNPB_Indonesia,Sudah siapkah masyarakat untuk menghadapi bencana Apakah MitigasiBencana benar2 berjalan Living Harmony with Disaster Skli perkuat mitigasi menghadapi potensi bencana lainnya sprti longsor gempabumi megathrust banjir angin erupsi BNPB_Indonesia
@notniu Megathrust liat yang mimpin pulau jawa begini kayanya langsung puter balik,notniu Megathrust liat yang mimpin pulau jawa begini kayanya langsung puter balik
@seawinan gue seneng banget karena se MEGATHRUST INI soalnya dulu rasanya kek ngehype sendirian pas shooting,seawinan seneng banget karena MEGATHRUST soalnya dulu rasanya ngehype sendirian shooting
Negara-negara yang paling berisiko terkena gempa bumi megathrust meliputi: Indonesia Jepang Chili dan Selandia Baru karena lokasi mereka di Lingkaran Api Pasifik di mana lempeng tektonik berkumpul membuat mereka sangat rentan terhadap gempa bumi zona subduksi skala besar dan,Negaranegara yang paling berisiko terkena gempa bumi megathrust meliputi Indonesia Jepang Chili Selandia Baru karena lokasi mereka Lingkaran Pasifik mana lempeng tektonik berkumpul membuat mereka sangat rentan terhadap gempa bumi zona subduksi skala besar
@CNNIndonesia Ya Allah bener bener deh ini instansi @DivHumas_Polri kalau ada megathrust beneran boleh deh di kantor poli*i dulu retakannya bikin ambles sampai kerak bumi.,CNNIndonesia Allah bener bener instansi DivHumas_Polri kalau megathrust beneran boleh kantor polii dulu retakannya bikin ambles sampai kerak bumi
karena bmkg udah memetakan pulau apa aja yang kenak megathrust pertama-tama yang akan aku lakukan adalah melacak letak keberadaan kapal selam pembawa torpedo penghulu ledak karena tiap mereka kongresakutujaditidaksenang rakyatyangnantinyapastiakanjadikorbanlagi,karena bmkg udah memetakan pulau yang kenak megathrust pertamatama yang akan lakukan adalah melacak letak keberadaan kapal selam pembawa torpedo penghulu ledak karena tiap mereka kongresakutujaditidaksenang rakyatyangnantinyapastiakanjadikorbanlagi
Sempat heboh soal isu gempa megathrust di RI tinggal tunggu waktu BMKG ingatkan agar mitigasi segera dilakukan. Ini penjelasannya. Via @detik_edu https://t.co/sLYncCmFGy,Sempat heboh soal gempa megathrust tinggal tunggu waktu BMKG ingatkan agar mitigasi segera dilakukan penjelasannya detik_edu httpstcosLYncCmFGy
@opposite6892 hanya megathrust dan tsunami yg akan meratakan semuanya nanti,opposite6892 hanya megathrust tsunami akan meratakan semuanya nanti
HADAPI MEGATHRUST KANTOR SAR PALEMBANG GELAR LATIHAN URBAN SAR via @@obamaklik.id https://t.co/aiCPX937ee,HADAPI MEGATHRUST KANTOR PALEMBANG GELAR LATIHAN URBAN obamaklikid httpstcoaiCPX937ee
HADAPI MEGATHRUST KANTOR SAR PALEMBANG GELAR LATIHAN URBAN SAR https://t.co/5jvf5bv8pn lewat @rakyatpembaruan.com,HADAPI MEGATHRUST KANTOR PALEMBANG GELAR LATIHAN URBAN httpstco5jvf5bv8pn lewat rakyatpembaruancom
@DaryonoBMKG Masih Ada. Contoh zona megathrust Bengkulu - kepulauan Mentawai- selatan Jawa- kepulauan savu kepulauan Lombok - Aceh 1 Aceh 2 sumatera barat - sumatera Utara - Bengkulu 3. Pulau Jawa - Nusa tenggara Barat Nusa tenggara Timur Belajar peta geografi USGS temukan melucu 5+,DaryonoBMKG Masih Contoh zona megathrust Bengkulu kepulauan Mentawai selatan Jawa kepulauan savu kepulauan Lombok Aceh Aceh sumatera barat sumatera Utara Bengkulu Pulau Jawa Nusa tenggara Barat Nusa tenggara Timur Belajar peta geografi USGS temukan melucu
